day,provider,bpt_balance,lock_period,vebal
2022-08-25T00:00:00+00:00,0xf99f1bea3d3dae6a2ec3f2733ea8ad8025fd239b,25.8604656010614884,31265108,17.783498262647765
2022-08-25T00:00:00+00:00,0xf9ebfe2b0c205c437214a714a28903859349cede,6.3820026113416213,31094252,4.0215358920782815
2022-08-25T00:00:00+00:00,0xfa439fe07b407e34435787f2a185ceea0bf5e41b,802.1308461255300255,15486890,336.2356697457701
2022-08-25T00:00:00+00:00,0xfab3b859f4d2175cc7bcd6f343cfee4edf9445ab,4966.8543954680755587,16260126,1986.7417581872303
2022-08-25T00:00:00+00:00,0xfb105ff7fd8f625ff986f8a04d030d421456cd99,789.6314289377672243,31146809,694.4429827096528
2022-08-25T00:00:00+00:00,0xfb1d7f6c700a053683f80447b387a891d5f76aac,487.7410894441403637,31050033,279.28188409267216
2022-08-25T00:00:00+00:00,0xfb1e2533f6b43527c21fa183c471cd8a79449f45,39.4995980839013897,31197487,32.465423082658674
2022-08-25T00:00:00+00:00,0xfb291744db69c0225ef235805464184f5015204b,0.69723445239773812500,7960408,0.17192082387889432
2022-08-25T00:00:00+00:00,0xfb5970a36a1243e96f16142945f37ef745a57139,239.8614626718623662,31429682,174.1459934466946
2022-08-25T00:00:00+00:00,0xfbe6915fb22dfe6b42a7c50b43b45bf692681e5d,0.19446426503198615800,31234914,0.1635630941501911
2022-08-25T00:00:00+00:00,0xfbe849ea94aa5acd53c83776449620b1b51976db,22.0958994927138576,31226230,13.499686539384083
2022-08-25T00:00:00+00:00,0xfc117cb4c186586f415cebaaa0644aa0ad530b8a,0.0000000000000000,3091363,0
2022-08-25T00:00:00+00:00,0xfc15e7ef48a4224a85798551cc7b39dfbc93ad1e,99.9229182599309538,30855120,61.04879663551945
2022-08-25T00:00:00+00:00,0xfc36ecaebfc07b838f3a249f851f4157ec788ebc,801.7033271934728979,31419467,474.4326539007949
2022-08-25T00:00:00+00:00,0xfc442dd2a1d1f61867406bbff682e33cb0da1ecc,0.53149647336708974900,31154821,0.4776187486696039
